4,OBAVEZE REZERVISANJA I RAZGRANIČENJA
440,OBAVEZE PREMA UVOZNIKU
441,OBAVEZE PO OSNOVU IZVOZA ZA TUĐI RAČUN
431,DOBAVLJAČI - POVEZANA PRAVNA LICA
4310,DOBAVLJAČI - POVEZANA PRAVNA LICA
4311,DOBAVLJAČI - POVEZANA PRAVNA LICA
449,OSTALE OBAVEZE IZ SPECIFIČNIH POSLOVA
4320,DOBAVLJAČI U ZEMLJI
443,OBAVEZE IZ ZAJEDNIČKIH POSLOVA
433,DOBAVLJAČI U INOSTRANSTVU
4330,DOBAVLJAČI U INOSTRANSTVU
4331,DOBAVLJAČI U INOSTRANSTVU
4211,OBAVEZE PO EMITOVANIM KRATKOROČNIM VRIJEDNOSNIM PAPIRIMA
4215,OBAVEZE PO EMITOVANIM KRATKOROČNIM VRIJEDNOSNIM PAPIRIMA
461,OBAVEZE ZA DIVIDENDE
4610,OBAVEZE ZA DIVIDENDE
4611,OBAVEZE ZA DIVIDENDE
4612,OBAVEZE ZA DIVIDENDE
4615,OBAVEZE ZA DIVIDENDE
4421,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
4424,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
4425,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
4426,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
55,NEMATERIJALNI TROŠKOVI
4900,UNAPRIJED OBRAČUNATI RASHODI PERIODA
4901,UNAPRIJED OBRAČUNATI RASHODI PERIODA
4905,UNAPRIJED OBRAČUNATI RASHODI PERIODA
4910,OBRAČUNATI PRIHODI NAREDNOG PERIODA
4911,OBRAČUNATI PRIHODI NAREDNOG PERIODA
4915,OBRAČUNATI PRIHODI NAREDNOG PERIODA
4990,OSTALA KRATKOROČNA RAZGRANIČENJA
60,PRIHODI OD PRODAJE ROBE
600,PRIHODI OD PRODAJE ROBE POVEZANIM PRAVNIM LICIMA
6000,VRIJEDNOST PRODATIH POLUPROIZVODA
6001,VRIJEDNOST PRODATIH PROIZVODA SA SKLADIŠTA
6002,VRIJEDNOST PRODATIH PROIZVODA IZ PRODAVNICE
6003,VRIJEDNOST PRODATIH PROIZVODA U INOSTRANSTVO
6004,VRIJEDNOST UPOTREBLJENIH PROIZVODA ZA SOPSTVENE POTREBE
6023,VRIJEDNOST PRODATIH STALNIH SREDSTAVA
200990,* PRELAZNI KTO ZA TEKUĆI RAČUN HVB CPB
61,PRIHODI OD PRODAJE UČINAKA
610,PRIHODI OD PRODAJE UČINAKA POVEZANIM PRAVNIM LICIMA
6100,PRIHODI OD SUDJELUJUĆIH INTERESA
6101,PRIHODI OD ULAGANJA U MATICU
6102,PRIHODI OD ULAGANJA U PODRUŽNICE
613,PRIHODI OD DIVIDENDI I UDJELA U DOBIT NEP.DRUŠTAVA
6130,PRIHODI OD DIVIDENDI I UDJELA U DOBIT NEPOV.DRUŠTAVA
616,PRIHODI U VISINI REALIZ.DOBITAKA OD PRODANIH DIONICA
6160,PRIHODI U VISINI REAL.DOBITAKA OD PRODANIH DIONICA
619,OSTALI FINANSIJSKI PRIHODI
6190,OSTALI FINANSIJSKI PRIHODI
6191,OSTALI FINANSIJSKI PRIHODI
62,PRIHODI OD AKTIVIRANJA ILI POTROŠNJE ROBE I UČINAKA
6121,PRIHODI OD KAMATA PO OSNOVU ZAJMOVA I OST.FIN.PRIHODI
6125,PRIHODI OD KAMATA PO OSNOVU ZAJMOVA I OST.FIN.PRIHODI
615,POZITIVNE KURSNE RAZLIKE
6280,POZITIVNE RAZLIKE U CIJENI PLEMENITIH METALA
63,OSTALI PRIHODI
630,PRIHODI OD SUBVENCIJADOTACIJAPOTPORAPOTICAJA I SL.
6310,OTPISANE OBAVEZE PREMA DOBAVLJAČIMA
6311,OTPISANE OBAVEZE PO KREDITIMA
6315,OTPISANE OSTALE OBAVEZE
6320,VIŠKOVI MATERIJALA
6321,VIŠKOVI POLUPROIZVODA I PROIZVODA
6322,VIŠKOVI ROBE
6323,VIŠKOVI SITNOG INVENTARA
6324,VIŠKOVI NOVČANIH SREDSTAVA
6325,OSTALI VIŠKOVI
633,PRIHODI OD PRODANOG MATERIJALAREZ.DIJELOVA I SIT.INVENT.
6330,VRIJEDNOST PRODATOG MATERIJALA IZ PROIZVODNJE
6331,VRIJEDNOST PRODATOG MATERIJALA IZ SKLADIŠTA
629,DOBICI OD PRODAJE OSTALIH STALNIH (NETEK.) SREDSTAVA
6395,OSTALI PRIHODI
64,PROMJENA VRIJEDNOSTI SPECIFIČNIH STALNIH SREDSTAVA
640,POVEĆANJE VRIJEDNOSTI INVESTICIJSKIH NEKRETNINA
6400,PRIHODI IZ PRETHODNIH GODINA
65,OSTALI POSLOVNI PRIHODI
650,PRIHODI OD PREMIJA SUBVENCIJA POTICAJA I SL.
6500,TROŠKOVI PRODATIH POLUPROIZVODA
6502,TROŠKOVI PRODATIH PROIZVODA IZ PRODAVNICE
651,PRIHODI OD ZAKUPA
653,PRIHODI OD ČLANARINA
6530,TROŠKOVI PRODAJE SA SKLADIŠTA
6531,TROŠKOVI PRODAJE U TRANZITU
6532,TROŠKOVI PRODAJE IZ PRODAVNICA
654,PRIHODI OD TANTIJEMA I LICENCNIH PRAVA
6540,VREMENSKI TROŠKOVI
6541,TROŠKOVI ADMINISTRACIJE
6545,OSTALI ADMINISTRATIVNI TROŠKOVI
658,USKLAĐIVANJE VRIJEDNOSTI ZALIHA
6580,TROŠKOVI PRODATOG MATERIJALA
6585,OSTALI TROŠKOVI PRODAJE
66,FINANSIJSKI PRIHODI
666,RASHODI U VISINI GUBITAKA PRI PRODAJI DIONICA
6660,RASHODI U VISINI GUBITKA PRI PRODAJI DIONICA
661,PRIHODI OD KAMATA
5401,AMORTIZACIJA DO VISINE POREZNO PRIZNATIH RASHODA
660,FINANSIJSKI PRIHODI OD POVEZENIH PRAVNIH LICA
6600,RASHODI OD ULAGANJA U PRIDR.PRAVNA LICA
67,OSTALI PRIHODI I DOBICI
6621,KAMATE PO OSNOVU ZAJMOVA I KREDITA I OST.FIN.RASHODI
6625,KAMATE PO OSNOVU ZAJMOVA I KREDITA I OST.FIN.RASHODI
6780,NEGATIVNE RAZLIKE U CIJENI PLEMENITIH METALA
68,PRIHODI/DOBICI IZ OSNOVA USKLAĐIVANJA VRIJEDN.SREDSTAVA
681,PRIHODI OD USKLAĐIVANJA VRIJEDNOSTI MATERIJ.SREDSTAVA
6810,OTPIS I ISPRAVKA VRIJED.MAT. REZERVNIH DIJEL. I SIT.INV.
6811,OTPIS I ISPRAVKA VRIJEDNOSTI POLUPROIZVODA I PROIZVODA
6812,OTPIS I ISPRAVKA VRIJEDNOSTI ROBE
6815,OTPIS I ISPRAVKA OSTALIH ZALIHA
6820,MANJKOVI MATERIJALA
6821,MANJKOVI POLUPROIZVODA I PROIZVODA
6823,MANJKOVI SITNOG INVENTARA
6824,MANJKOVI NOVČANIH SREDSTAVA
6825,OSTALI MANJKOVI
683,PRIHODI OD USKL.VRIJEDNOSTI BIOLOŠKIH SREDSTAVA
6831,UGOVORENI PENALI
6832,NAKNADE ŠTETE RADNICIMA I STANOVNIŠTVU
6835,NAKNADE OSTALIH ŠTETA
6840,OTPIS I ISPRAVKA VRIJEDNOSNIH PAPIRA
6841,OTPIS I ISPRAVKA POTRAŽIVANJA OD KUPACA
6845,OTPIS I ISPRAVKA OSTALIH POTRAŽIVANJA
670,DOBICI OD PRODAJE NEMATERIJALNIH I MATERIJALNIH SREDSTAVA
6880,NEGATIVNA RAZLIKA VREMENSKA RAZGRANIČENJA
6816,OTPIS NEISPRAVNIH SREDSTAVA
69,EFEKTI PROMJENA RAČUNOVODSTV.POLITIKA I GR.IZ RAN.GODINA
690,PRIHODI IZ OSNOVA PROMJENE RAČUNOVNODSTVENIH POLITIKA
6900,VANREDNI RASHODI IZ PREDHODNIH GODINA
70,OTVARANJE GLAVNE KNJIGE
71,ZAKLJUČAK KONTA USPJEHA
72,RAČUN DOBITI I GUBITKA
2900,GUBITAK IZNAD VISINE KAPITALA
2901,GUBITAK IZNAD VISINE KAPITALA
2112,KUPCI U ZEMLJI
4903,UNAPRIJED OBRAČUNATI RASHODI PERIODA
55402,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
55651,POREZI KOJI NE ZAVISE OD FIN.REZULTATA I TAKSE
452,OBAVEZE ZA DOPRINOSE U VEZI PLAĆA I NAKNADA PLAĆA
029205,***ISPRAVKA VRIJEDNOSTI - SOFTWARE
5245,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
5232,JAVNI PREVOZ
5564,POREZIDOPRINOSI ZA VODOPRIVREDU
02210,PUTNIČKA MOTORNA VOZILA
20151,TRANSAKCIJSKI RAČUNI - STRANA VALUTA
4902,UNAPRIJED OBRAČUNATI RASHODI PERIODA
539001,TROŠKOVI OSTALIH USLUGA
1033,AUTO GUME
2216,POTRAŽIVANJA OD SPECIFIČNIH POSLOVA
10372,SITAN INVENTAR - RAČUNARSKA TELEKOM. OPREMA
453,OBAVEZE ZA NETO NAKNADE PLAĆA KOJE SE REFUNDIRAJU
5246,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
3710,RASPORED TROŠKOVA U OBRAČUNU POSLOVNOG REZULTATA
7005,PRIHODI
7006,DOBIT
7007,GUBITAK
1210,PRODAVNICA 1 GOTOVI PROIZVOD
02211,DOSTAVNA MOTORNA VOZILA
55403,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
6396,OSTALI PRIHODI
02231,****** RAČUNARSKA OPREMA-OŠTEĆENA
02921,****ISPRAVKA VRIJEDNOSTI - RAČUNARI OŠTEĆENI
1329,ROBA U PRODAJI NA VELIKO
5534,BANKARSKE USLUGE
20052,* PRELAZNI KTO VOLKSBANK KORISTITI 2005
454,OBAVEZE ZA POREZ I POS.DAŽBINE NA NAKNADE PLAĆA KOJE SE R
455,OBAVEZE ZA DOPRINOSE U VEZI NAKNADA PLAĆA KOJE SE REF.
5326,TROŠKOVI USLUGA ODRŽAVANJA
13851,UKALKULISANI POREZ NA PROMET PROIZVODA T N1
138522,UKALKULISANI POREZ NA PROMET PROIZVODA T2
4212,OBAVEZE PO EMITOVANIM KRATKOROČNIM VRIJEDNOSNIM PAPIRIMA
5233,TROŠKOVI SLUŽBENIH PUTOVANJA ZAPOSLENIH
456,OBAVEZE ZA OSTALA NETO PRIMANJA NAKNADE TROŠKOVA UPOSLE.
5358,TROŠKOVI REKLAMA SPONZORSTVA
02721,DATI AVANS ZA OPREMU OD-INO DOBAVLJAČA
55401,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGA
457,OBAVEZE ZA POREZ I POSEBNE DAŽBINE NA OSTALA PRIMANJA UP.
217,SUMNJIVA I SPORNA POTRAŽIVANJA
458,OBAVEZE ZA DOPRINOSE U VEZI OSTALIH PRIMANJA UPOSLENIH
2001,KM RAČUN VOLKSBANK
20051,* PRELAZNI KTO UNION BANKA - KRISTITI 2005
460,OBAVEZE PO OSNOVU KAMATA I TROŠKOVA FINANSIRANJA
462,OBAVEZE ZA UČEŠĆE U DOBITI
463,OBAVEZE ZA NAKNADE ČLANOVIMA ODBORA KOMISIJA I SL.
464,OBAVEZE ZA POREZ ČLANOVIMA ODBORA KOMISIJA I SL.
465,OBAVEZE ZA DOPRINOSE U VEZI NAKNADA ČLANOVIMA ODBORA
466,OBAVEZE PREMA FIZIČKIM LICIMA ZA NAKNADE PO UGOVORIMA
467,OBAVEZE ZA POREZ NA NAKNADE FIZIČKIM LICIMA
468,OBAVEZE ZA DOPRINOSE U VEZI NAKNADA FIZIČKIM LICIMA
469,OSTALE OBAVEZE
48,OBAVEZE ZA OSTALE POREZE DOPRINOSE I DRUGE DAŽBINE
480,OBAVEZE ZA AKCIZE
482,OBAVEZE ZA POREZE CARINE I DR.DAŽBINE IZ NABAVKETROŠK.
484,OBAVEZE ZA PDV KOJE SE PLAĆA PRI UVOZU
489,OSTALE OBAVEZE ZA POREZE DOPR. I DR.DAŽBINE
49,PASIVNA VREMENSKA RAZGRANIČENJA
5,RASHODI
500,NABAVKA ROBE
5110,UTROŠENE SIROVINE I MATERIJAL
5611,ZATEZNE KAMATE
20506,BLAGAJNA SEMIR
2380,KRATKOROČNE POZAJMICE
4801,OBAVEZE KOMUNALNA TAKSA
6503,JU KANTONALNI ZAVOD ZA ZAPOŠLJAVANJE POTICAJ
55301,BANKARSKE USLUGE
501,NABAVNA VRIJEDNOST PRODATE ROBE
51323,UTROŠENI REZERVNI DIJELOVI
2172,SUMNJIVA I SPORNA POTRAŽIVANJA OD OSTALIH KUPACA
2170,SUMNJIVA I SPORNA POTRAŽIVANJA OD KUPACA - PRAVNIH LICA
138511,UKALKULISANI POREZ NA PROMET PROIZVODA T1
13852,UKALKULISANI POREZ NA PROMET PROIZVODA T2
48186,OBAVEZE ZA POREZ NA DOBIT
0613,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0614,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0615,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0616,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0617,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0622,DUGOROČNI KREDITI DATI POVEZANIM PRAVNIM LICIMA
13301,ROBA U MALOPRODAJNIM OBJEKTIMA
2803,UNAPRIJED PLAĆENI RASHODI
1331,ROBA U MALOPRODAJNIM OBJEKTIMA
68311,NAKANADA ZA KAŠNJENJE-VISA
502,NABAVNA VRIJEDNOST PRODATIH NEKRETNINA
21101,KUPCI U ZEMLJI
20504,BLAGAJNA VSASA
65851,NEGATIVNA RAZLIKA IZMEĐU NABAVNE I PRODAJNE VRIJEDNOSTI E
10373,SITAN INVENTAR - KNJIGE STRUČNA LITERATURA
5247,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
48399,DOPRINOSI ČLANARINE I DRUGA DAVANJA
510,NABAVKA SIROVINAMATERIJALAREZERV.DIJELOVA I INVENTARA
4906,UNAPRIJED OBRAČUNATI RASHODI PERIODA
5125,USLUGE PREVOZA
8999999,VANBILANSNA EVIDENCIJA
55600,EDUKACIJA SEMINARI
5235,TROŠKOVI SLUŽBENIH PUTOVANJA ZAPOSLENIH
539004,TROŠKOVI OSTALIH USLUGA
3900,DONACIJE
21102,KUPCI U ZEMLJI
029222,****ISPRAVKA VRIJEDNOSTI - UREŠAJI I INSTALACIJE
5126,UTROŠENA ENERGIJA I GORIVO
55643,POREZI KOJI NE ZAVISE OD FIN.REZULTATA I TAKSE
4516,OBAVEZE ZA POREZ I POSEBNE DAŽBINE NA PLAĆE I NAKNADE
6393,OSTALI PRIHODI
20058,* PRELAZNI KTO UPI BANKA KORISTITI 2005
44238,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
55681,POREZI KOJI NE ZAVISE OD FIN.REZULTATA I TAKSE
44290,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
53991,TROŠKOVI OSTALIH USLUGA
53931,TROŠKOVI OSTALIH USLUGA
44240,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
44291,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
55649,POREZI KOJI NE ZAVISE OD FIN.REZULTATA I TAKSE
52,TROŠKOVI PLAĆA I OSTALIH PRIMANJA ZAPOSLENIH
232010,POTRAŽIVANJA OD ZAPOSLENIKA
556710,POREZI KOJI NE ZAVISE OD FIN.REZULTATA I TAKSE
2325,POTRAŽIVANJA OD ZAPOSLENIKA
554300,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
20108,TRANSAKCIJSKI RAČUNI - STRANA VALUTA
5214,TROŠKOVI NAKNADA PLAĆA
02233,****** OPREMA RAČUNARSKA ZA TESTIRANJE-SERVIS
02933,****ISPRAVKA.VRI.OPREME RAČUNARSKE ZA TESTIRANJE-SERVIS
5409,AMORTIZACIJA DO VISINE POREZNO PRIZNATIH RASHODA
44286,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
2210,POTRAŽIVANJA OD SPECIFIČNIH POSLOVA
5563,POREZIDOPRINOSI ZA ZAŠTITU OD PRIRODNIH I DR.NESREĆA
4513,OBAVEZE ZA OSTALE POREZE DOPRINOSE I DRUGA DAVANJA
520,TROŠKOVI PLAĆA
2192,ISPRAVKA VRIJEDNOSTI UTUŽENIH POTRAŽIVANJA OD KUPACA
53992,TROŠKOVI OSTALIH USLUGA
52301,TROŠKOVI SLUŽBENIH PUTOVANJA ZAPOSLENIH
53990,TROŠKOVI OSTALIH USLUGA
44231,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
5549,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
68301,KAZNE U SAOBRAČAJU
529,TROŠKOVI NAKNADA OSTALIM FIZIČKIM LICIMA
4836,DOPRINOSI ČLANARINE I DRUGA DAVANJA
20810,DEPOZIT-MONEYBOOKERS LTD.
534,TROŠKOVI SAJMOVA
28003,UNAPRIJED PLAĆENI RASHODI
6623,KAMATE PO OSNOVU ZAJMOVA I KREDITA I OST.FIN.RASHODI
6397,OSTALI PRIHODI
68853,DONACIJE
44233,OBAVEZE PO OSNOVU KOMISIONE I KONSIGNACIONE PRODAJE
66233,KAMATE PO OSNOVU ZAJMOVA I KREDITA I OST.FIN.RASHODI
4817,OBAVEZE ZA POREZ NA DOBIT
02220,RAČUNARSKI TELEKOM UREĐAJI
02221,RAČUNARSKI SOFTWARE
350000,GUBITAK RANIJIH GODINA
023,ALATI POGONSKI I KANCELARIJSKI NAMJEŠTAJ
024,TRANSPORTNA SREDSTVA
040,ŠUME
045,BIOLOŠKA SREDSTVA U PRIPREMI
047,AVANSI ZA BIOLOŠKA SREDSTVA
049,ISPRAVKA VRIJEDNOSTI BIOLOŠKE IMOVINE
057,AVANSI ZA OSTALA STALNA MATERIJALNA SREDSTVA
071,POTRAŽIVANJA PO OSNOVU PRODAJE NA KREDIT
072,POTRAŽIVANJA PO UGOVORIMA O FINANSIJSKOM NAJMU (LIZINGU)
078,OSTALA DUGOROČNA POTRAŽIVANJA
07,DRUGA DUGOROČNA POTRAŽIVANJA
030,ULAGANJE U VLASTITO ZEMLJIŠTE
031,ULAGANJA U UNAJMLJENO ZEMLJIŠTE
537,TROŠKOVI RAZVOJA KOJI SE NE KAPITALIZUJU
033,ULAGANJA U UNAJMLJENE GRAĐEVINE
035,ULAGANJA U NEKRETNINE U PRIPREMI
037,AVANSI ZA INVESTICIJSKE NEKRETNINE
039,ISPRAVKA VRIJEDNOSTI ULAGANJA U NEKRETNINE
08,SREDSTVA KLASIFIKOVANA KAO SREDSTVA NAMJENJANA ZA PRODAJU
140,NEMATERIJALNA SREDSTVA NAMJENJENA PRODAJI
141,ZEMLJIŠTE NAMJENJENO PRODAJI
146,OSTALA STALNA SREDSTVA NAMJENJENA PRODAJI
147,SREDSTVA OBUSTAVLJENOG POSLOVANJA NAMJENJENA PRODAJI
087,AVANSI ZA SREDSTVA KLASIFIK.KAO SREDSTVA NAMJ.ZA PRODAJU
149,ISPRAVKA VRIJEDNOSTI SREDSTAVA NAMJENJENIH PRODAJI
09,ODLOŽENA POREZNA SREDSTVA I DUGOROČNA RAZGRANIČENJA
112,PROIZVODNJA KOD KOOPERANATA
115,NEDOVRŠENE USLUGE
544,TROŠKOVI REZERVISANJA ZA OBNAVLJANJE PRIRODNIH BOGATSTAVA
223,POTRAŽIVANJA IZ ZAJEDNIČKIH POSLOVA
230,POTRAŽIVANJA ZA KAMATU I DIVIDENDU OD POVEZANIH PR.OSOBA
545,TROŠKOVI REZERVISANJA ZA ZADRŽANE KAUCIJE I DEPOZITE
546,TROŠKOVI REZERVISANJA ZA RESTRUTURIRANJE
547,TROŠKOVI REZERVISANJA ZA NAKNADE UPOSLENIKA
282,RAZGRANIČENI TROŠKOVI PO OSNOVU OBAVEZA
26,POTRAŽIVANJA ZA POREZ NA DODATU VRIJEDNOST - ULAZNI POREZ
270,PDV U PRIMLJENIM FAKTURAMA
271,PDV PLAĆEN PRI UVOZU DOBARA
273,PDV OBRAČUNAT NA USLUGE STRANIH LICA
272,PDV SADRŽAN U DATIM AVANSIMA
264,POTRAŽIVANJA ZA PDV PLAĆEN ZA NENAPLAĆENI IZVOZ
275,ULAZNI POREZ UPLAĆEN PO POSEBNOJ ŠEMI
274,PAUŠALNI IZNOSI PDV-A ISPLAĆENI POLJOPRIVREDNICIMA
279,POTRAŽIVANJA ZA RAZLIKU ULAZNOG POREZA I OBAVEZA ZA PDV
276,ULAZNI POREZ NA KOJI JOŠ NIJE STEČENO PRAVO ODBITKA
278,DRUGA POTRAŽIVANJA IZ OSNOVA PDV-A
579,RASHODOVANJA I GUBICI NA ZALIHAMA MATERIJALA I ROBE
541,AMORTIZACIJA - PRIVREMENO POREZNO NEPRIZNATI RASHOD
542,AMORTIZACIJA - TRAJNO POREZNO NEPRIZNATI RASHOD
313,POVEĆANA AMORTIZACIJA PO OSNOVU REVALORIZACIJE
33,REVALORIZACIONE REZERVE I NEREAL.DOBICI I GUBICI
536,TROŠKOVI ISTRAŽIVANJA
548,TROŠKOVI REZERVISANJA ZA SUDSKE SPOROVE I ŠTETNE UGOVORE
34,NERASPOREĐENA DOBIT
549,TROŠKOVI OSTALIH DUGOROČNIH REZERVISANJA
527,TROŠKOVI NAKNADA ČLANOVIMA ODBORA KOMISIJA I SL.
559,OSTALI NEMATERIJALNI TROŠKOVI
406,REZERVISANJA PO ŠTETNIM UGOVORIMA
403,REZERVISANJA ZA TROŠKOVE RESTRUKTURIRANJA
404,REZERVISANJA ZA NAKNADE I BENEFICIJE ZAPOSLENIKA
550,TROŠKOVI REPREZENTACIJE
401,REZERVISANJA ZA TROŠKOVE OBNAVLJANJA PRIRODNIH BOGATSTAVA
555,TROŠKOVI POREZA NAKNADA TAKSI NA TERET PRAVNOG LICA
556,TROŠKOVI ČLANSKIH DOPRINOSA I SL.OBAVEZA
320,EMISIONA PREMIJA
331,RAZLIKE NASTALE PREVOĐENJEM FIN.IZVJEŠTAJA U VALUTU PREZ.
322,STATUTARNE I DRUGE REZERVE
561,RASHODI KAMATA
562,NEGATIVNE KURSNE RAZLIKE
563,RASHODI IZ OSNOVA VALUTNE KLAUZULE
57,OSTALI RASHODI I GUBICI
570,GUBICI OD PRODAJE I RASHODOVANJA STALNIH SREDSTAVA
571,GUBICI OD PRODAJE I RASHODOVANJA NEKRETNINA
572,GUBICI OD PRODAJE I RASHODOVANJA BIOLOŠKIH SREDSTAVA
573,GUBICI OD PRODAJE SREDSTAVA NAMJENJENIH PRODAJI
574,GUBICI OD PRODAJE UČEŠĆA U KAPITALU I VRIJEDNOSTNIH PAPIR
142,GRAĐEVINSKI OBJEKTI NAMJENJENI PRODAJI
575,GUBICI OD PRODAJE MATERIJALA
576,MANJKOVI
430,PRIMLJENI AVANSI DEPOZITI I KAUCIJE
439,OSTALE OBAVEZE IZ POSLOVANJA
495,ODLOŽENE PORESKE OBAVEZE
492,RAZGRANIČENI OVISNI TROŠKOVI NABAVKE
494,RAZGRANIČENI PRIHODI PO OSNOVU PLASMANA
493,ODLOŽENI PRIHODI ZA PRIMLJENE DONACIJE I SL.
56,FINANSIJSKI RASHODI
470,PDV PO OSNOVU ISPORUKA DRUGIM OBVEZNICIMA PDV-A
473,PDV PO OSNOVU ISPORUKA NEOBV.PDV-A (KRAJNJA POTR.)
472,PDV PO OSNOVU VLASTITE POTROŠNJE U NEPOSL.SVRHE
471,PDV PO PRIMLJENIM AVANSIMA
564,OBAVEZE ZA PDV ZA NENAPLAĆENI IZVOZ
475,OBAVEZE ZA UPLATU PDV-A PO POSEBNOJ ŠEMI
478,DRUGE OBAVEZE IZ OSNOVA PDV-A
479,OBAVEZE ZA RAZLIKU IZMEĐU OBAVEZA ZA PDV I UL.POREZA
474,PDV OBRAČUNAT NA USLUGE STRANIH LICA
577,RASHODI IZ OSNOVA ZAŠTITE OD RIZIKA
578,RASHODI PO OSNOVU ISPRAVKE VRIJEDNOSTI I OTPISA POTR.
58,RASHODI/GUBICI IZ OSNOVA UMANJENJA VRIJEDNOSTI SREDSTAVA
580,UMANJENJE VRIJEDNOSTI NEMATERIJALNIH SREDSTAVA
581,UMANJENJE VRIJEDNOSTI MATERIJALNIH STALNIH SREDSTAVA
582,UMANJENJE VRIJEDNOSTI INVESTICIJSKIH NEKRETNINA
603,PRIHODI OD PRODAJE DOBARA I USLUGA POV.PRAVNIM LICIMA
604,PRIHODI OD PRODAJE DOBARA I USLUGA NA STRANOM TRŽIŠTU
605,PRIHODI OD UPOTREBE DOBARA I USLUGA ZA POTREB.PRAV.LICA
606,PRIHODI PO OSNOVU UGOVORA O IZGRADNJI
607,PRIHODI OD ZAKUPNINA I NAJAMNINE
608,PRIHODI OD PRODAJE IZ FIN.NAJMA - LIZINGA
609,OSTALI PRIHODI OD PRODAJE
611,PRIHODI OD PRODAJE UČINAKA NA DOMAĆEM TRŽIŠTU
614,PRIHODI OD KAMATA PO OSNOVU ZAJMOVA NEP.DRUŠTVIMA
617,PRIHODI OD NAKN.ZA FINANSIRANJE ODNOSNO OD KAMATA F.NAJM.
618,PRIHODI OD ULAGANJA U NEKRETNINE
620,PRIHODI OD AKTIVIRANJA ILI POTROŠNJE ROBE
621,PRIHODI OD AKTIVIRANJA ILI POTROŠNJE UČINAKA
622,POVEĆANJE VRIJEDNOSTI MAT.I NEMAT.STALNIH SREDSTAVA
623,POVEĆANJE VRIJEDNOSTI FINANSIJSKE IMOVINE
624,PRIHODI PO OSNOVU PROMJENE VRIJEDNOSTI DRUGIH STAL.SREDST
625,DOBICI OD PRODAJE NEKRETNINA POSTR.I OPREME
626,DOBICI OD PRODAJE NEMATERIJALNIH SREDSTAVA
627,DOBICI OD PRODAJE BIOLOŠKE IMOVINE
634,PRIHODI OD NAPLATE ŠTETE OD OSIGURAVAJUĆIH DRUŠTAVA
637,PRIHODI OD UKIDANJA DUGOROČNIH REZERVISANJA
638,PRIHODI IZ RANIJIH GODINA
655,PRIHODI IZ NAMJENSKIH IZVORA FINANSIRANJA
657,FIKSNI TROŠKOVI ZA NEISKORIŠTENI NORMALNI KAPACITET
659,OSTALI PRIHODI PO DRUGIM OSNOVAMA
663,PRIHODI OD EFEKATA VALUTNE KLAUZULE
664,PRIHODI OD UČEŠĆA U DOBITI ZAJEDNIČKIH ULAGANJA
667,DISKONT - GUBICI PRI PRODAJI DRUGE FIN.IMOVINE
669,OSTALI FINANSIJSKI PRIHODI
671,DOBICI OD PRODAJE INVESTICIJSKIH NEKRETNINA
672,DOBICI OD PRODAJE BIOLOŠKIH SREDSTAVA
673,DOBICI OD PRODAJE SREDSTAVA NAMIJENJENIH PRODAJI
674,DOBICI OD PRODAJE UČEŠĆA U KAPITALU I VR.PAPIRA
675,DOBICI OD PRODAJE MATERIJALA
676,VIŠKOVI
677,NAPLAĆENA OTPISANA POTRAŽIVANJA
679,OTPIS OBAVEZA UKINUTA REZERVISANJA I OSTALI PRIHODI
685,PRIHODI OD USKLAĐIVANJA VRIJEDNOSTI ZALIHA
687,PRIHODI OD USKLAĐIVANJA VRIJEDNOSTI KAPITALA
689,PRIHODI OD USKLAĐIVANJA VRIJEDNOSTI OSTALIH SREDSTAVA
701,DOBIT PRIJE OPOREZIVANJA
702,GUBITAK
712,GUBITAK PERIODA TOKOM GODINE
